,equity
2022-11-10,4994412.79310729
2022-11-11,5074888.1924752295
2022-11-14,5126505.35613523
2022-11-15,5275435.005906729
2022-11-16,5263933.69359453
2022-11-17,5272237.61488443
2022-11-18,5137450.535772809
2022-11-21,5125273.540307459
2022-11-22,5105968.02222039
2022-11-23,5161557.33694639
2022-11-24,5134121.18816649
2022-11-25,5088482.13220719
2022-11-28,5035067.615702949
2022-11-29,5054897.359017249
2022-11-30,5082444.476155821
2022-12-01,5176897.446733922
2022-12-02,5143518.640077796
2022-12-05,5077055.157090795
2022-12-06,5030622.447779296
2022-12-07,5003838.182513296
2022-12-08,4985994.073309296
2022-12-09,4948774.462021546
2022-12-12,4902338.553394047
2022-12-13,4900476.060351446
2022-12-14,4998785.382621447
2022-12-15,5005661.089853945
2022-12-16,4994783.172298346
2022-12-19,4989762.018678146
2022-12-20,4872571.523630995
2022-12-21,4883680.490525345
2022-12-22,4875343.360951972
2022-12-23,4843936.2245269725
2022-12-26,4840446.542701973
2022-12-27,4882556.194521973
2022-12-28,4880717.020544472
2022-12-29,4839596.1054965975
2023-01-02,4815517.300904097
2023-01-03,4806344.422964098
2023-01-04,4892844.134244097
2023-01-05,4687905.187282198
2023-01-06,4836272.913961749
2023-01-09,4935578.106002948
2023-01-10,4914061.724921948
2023-01-11,4866745.508665699
2023-01-12,4877690.606459199
2023-01-13,4880277.95626945
2023-01-16,4903798.75039655
2023-01-17,4858197.534614299
2023-01-18,4792026.457981399
2023-01-19,4801442.172289699
2023-01-20,4774483.962538249
2023-01-25,4932211.160013691
2023-01-26,5033115.616652571
2023-01-27,4995578.73084777
2023-01-30,5065715.2503326265
2023-01-31,5145632.174671646
2023-02-01,5214531.659827146
2023-02-02,5197896.691015146
2023-02-03,5249876.592425646
2023-02-06,5172763.626286645
2023-02-07,5181844.093234896
2023-02-08,5316112.060616096
2023-02-09,5171124.279136721
2023-02-10,5143444.849360827
2023-02-13,5237186.915665552
2023-02-14,5220416.501866552
2023-02-15,5300851.463359851
2023-02-16,5298783.0716922525
2023-02-17,5237229.844001252
2023-02-20,5175362.271977777
2023-02-21,5203664.010421727
2023-02-22,5111991.016078329
2023-02-23,5170580.638336029
2023-02-24,5188776.676895217
2023-02-27,5134710.026106717
2023-02-28,5074410.458342892
2023-03-02,4968685.053203546
2023-03-03,4982175.166087047
2023-03-06,5091330.734430997
2023-03-07,5051509.786437998
2023-03-08,4995495.495484147
2023-03-09,4872541.26012418
2023-03-10,4697271.9796780925
2023-03-13,4611728.19661361
2023-03-14,4429862.70258766
2023-03-15,4536388.837155285
2023-03-16,4530747.8852162855
2023-03-17,4606885.103530685
2023-03-20,4673004.684397985
2023-03-21,4504841.60881146
2023-03-22,4635258.436678218
2023-03-23,4563762.832499568
2023-03-24,4686796.524358569
2023-03-27,4629697.268510189
2023-03-28,4722722.296195588
2023-03-29,4722586.874451988
