,equity
2023-12-04,7666090.770519071
2023-12-05,7609591.236519071
2023-12-06,7606638.965695121
2023-12-07,7606638.965695121
2023-12-08,7606638.965695121
2023-12-11,7606638.965695121
2023-12-12,7606638.965695121
2023-12-13,7606638.965695121
2023-12-14,7606638.965695121
2023-12-15,7606638.965695121
2023-12-18,7564610.090095121
2023-12-19,7548263.423374871
2023-12-20,7913491.167513871
2023-12-21,7665022.23218685
2023-12-22,7678450.527849451
2023-12-26,7673325.68082645
2023-12-27,7673325.68082645
2023-12-28,7673325.68082645
2024-01-02,7673325.68082645
2024-01-03,7673325.68082645
2024-01-04,7673325.68082645
2024-01-05,7673325.68082645
2024-01-08,7681414.966086449
2024-01-09,7667456.23878645
2024-01-10,7670247.98424645
2024-01-11,7617477.015688799
2024-01-12,7617477.015688799
2024-01-15,7617477.015688799
2024-01-16,7617477.015688799
2024-01-17,7583678.644088799
2024-01-18,7561519.164500048
2024-01-19,7561519.164500048
2024-01-22,7561519.164500048
2024-01-23,7561519.164500048
2024-01-24,7561519.164500048
2024-01-25,7561519.164500048
2024-01-26,7561519.164500048
2024-01-29,7428220.335950049
2024-01-30,7505612.006835023
2024-01-31,7505612.006835023
2024-02-01,7505612.006835023
2024-02-02,7505612.006835023
2024-02-05,7505612.006835023
2024-02-06,7505612.006835023
2024-02-07,7505612.006835023
2024-02-08,7505612.006835023
2024-02-13,7505612.006835023
2024-02-14,7505612.006835023
2024-02-15,7278153.422276074
2024-02-16,7274509.898358341
2024-02-19,7174754.850760841
2024-02-20,7159189.6235064035
2024-02-21,7159189.6235064035
2024-02-22,7159189.6235064035
2024-02-23,7159189.6235064035
2024-02-26,7159189.6235064035
2024-02-27,7159189.6235064035
2024-02-28,7159189.6235064035
2024-02-29,7159189.6235064035
2024-03-04,7159189.6235064035
2024-03-05,7159189.6235064035
2024-03-06,7159189.6235064035
2024-03-07,7159189.6235064035
2024-03-08,7238636.563131404
2024-03-11,7238068.243519904
2024-03-12,7295251.138698404
2024-03-13,7127277.547418917
2024-03-14,7127277.547418917
2024-03-15,7127277.547418917
2024-03-18,7121484.3318989165
2024-03-19,7036236.696893916
2024-03-20,7054716.157440411
2024-03-21,7098287.32765541
2024-03-22,7098287.32765541
2024-03-25,7098287.32765541
2024-03-26,7098287.32765541
2024-03-27,7098287.32765541
2024-03-28,7025341.050530411
2024-03-29,6939687.307361536
2024-04-01,6908682.118952049
2024-04-02,6956873.62790335
2024-04-03,6956873.62790335
2024-04-04,6956873.62790335
2024-04-05,6956873.62790335
2024-04-08,6657949.860159799
2024-04-09,6700887.545394585
2024-04-11,6698108.26308396
2024-04-12,6589518.520627961
2024-04-15,6512535.890305473
2024-04-16,6447408.456931473
2024-04-17,6442422.997771082
2024-04-18,6442422.997771082
2024-04-19,6442422.997771082
