regime,strategy,CAGR,Sharpe,MDD,PF,N_trades,WinRate,Final
WEAK,"RSI2(t=5,s=0.03,tg=0.1,h=3)",-0.06663166717101443,-0.41333267189267797,-0.5260543174169007,0.8928630157932455,1886,0.40137857900318136,0.4739456825830993
WEAK,"RSI2(t=5,s=0.03,tg=0.1,h=5)",-0.0358280694539701,-0.20248069630532034,-0.376720794524667,0.9423534160460524,1380,0.36884057971014494,0.6736302558421878
WEAK,"RSI2(t=5,s=0.03,tg=0.1,h=7)",-0.03515837931543331,-0.19997039464256644,-0.40223198577270936,0.936242514040402,1157,0.3509075194468453,0.6787139581063365
WEAK,"RSI2(t=5,s=0.05,tg=0.05,h=3)",-0.05652576051902558,-0.34257183091610466,-0.5170579041735368,0.9033461682423507,1816,0.4906387665198238,0.5325641099041986
WEAK,"RSI2(t=5,s=0.05,tg=0.05,h=5)",-0.03578902041881027,-0.2087890387872114,-0.4978020128732067,0.936250611058497,1332,0.4984984984984985,0.6739257304110369
WEAK,"RSI2(t=5,s=0.05,tg=0.05,h=7)",-0.02858259898122395,-0.16691334253407628,-0.44709647321436896,0.9423714160325329,1117,0.5049239033124441,0.7305136541443629
WEAK,"RSI2(t=5,s=0.05,tg=0.07,h=3)",-0.06731478679155967,-0.42426673132415915,-0.5324629195352948,0.8842955156758906,1706,0.45545134818288396,0.47020313681500797
WEAK,"RSI2(t=5,s=0.05,tg=0.07,h=5)",-0.029851741083527172,-0.1578398853538773,-0.38697665966551176,0.9319283645152722,1192,0.4521812080536913,0.7202452609528106
WEAK,"RSI2(t=5,s=0.05,tg=0.07,h=7)",-0.006154454836429513,0.020201946113133126,-0.3381015145276718,0.9983152378762253,997,0.4704112337011033,0.9353377510167405
WEAK,"RSI2(t=5,s=0.05,tg=0.1,h=3)",-0.047581085911799326,-0.264789419111001,-0.43981785627086356,0.9109295191944845,1655,0.45317220543806647,0.5898552873877996
WEAK,"RSI2(t=5,s=0.05,tg=0.1,h=5)",-0.02821144562529776,-0.1451513638136664,-0.43650969023072417,0.9452836887567254,1125,0.43377777777777776,0.7335415970007989
WEAK,"RSI2(t=5,s=0.05,tg=0.1,h=7)",0.005173932961321626,0.1069179757125657,-0.3181004166380792,1.0331153682773355,903,0.44739756367663347,1.0574707214409862
